category,orientation,task,stimulusFile,duration,trialType,targetCate,probeOrder,firstPostCategory,correctProbeLocation,orientationProbeLeftFile,orientationProbeRightFile,subjectID,stimIndex,probeLeftIndex,probeRightIndex
Object,Left,nonTarget,nonTargetObject7Left.png,short,presurprise,Face,OrientationFirst,Object,left,,,103,79,,
Face,Center,nonTarget,nonTargetFace1Center.png,short,presurprise,Face,OrientationFirst,Object,left,,,103,1,,
Object,Right,nonTarget,nonTargetObject10Right.png,short,presurprise,Face,OrientationFirst,Object,left,,,103,100,,
Face,Right,Target,TargetFace1Right.png,long,presurprise,Face,OrientationFirst,Object,left,,,103,113,,
Face,Left,Target,TargetFace1Left.png,short,presurprise,Face,OrientationFirst,Object,left,,,103,111,,
Face,Center,nonTarget,nonTargetFace8Center.png,short,presurprise,Face,OrientationFirst,Object,left,,,103,8,,
Object,Center,nonTarget,nonTargetObject3Center.png,short,presurprise,Face,OrientationFirst,Object,left,,,103,57,,
Face,Center,nonTarget,nonTargetFace15Center.png,long,presurprise,Face,OrientationFirst,Object,left,,,103,15,,
Face,Left,nonTarget,nonTargetFace6Left.png,short,presurprise,Face,OrientationFirst,Object,left,,,103,24,,
Object,Center,nonTarget,nonTargetObject6Center.png,long,presurprise,Face,OrientationFirst,Object,left,,,103,60,,
Object,Center,nonTarget,nonTargetObject1Center.png,short,presurprise,Face,OrientationFirst,Object,left,,,103,55,,
Object,Left,nonTarget,nonTargetObject4Left.png,short,presurprise,Face,OrientationFirst,Object,left,,,103,76,,
Object,Left,nonTarget,nonTargetObject14Left.png,long,presurprise,Face,OrientationFirst,Object,left,,,103,86,,
Object,Right,nonTarget,nonTargetObject18Right.png,long,presurprise,Face,OrientationFirst,Object,left,,,103,108,,
Face,Right,nonTarget,nonTargetFace14Right.png,long,presurprise,Face,OrientationFirst,Object,left,,,103,50,,
Object,Right,nonTarget,nonTargetObject2Right.png,long,presurprise,Face,OrientationFirst,Object,left,,,103,92,,
Face,Left,nonTarget,nonTargetFace11Left.png,short,presurprise,Face,OrientationFirst,Object,left,,,103,29,,
Object,Right,nonTarget,nonTargetObject8Right.png,short,presurprise,Face,OrientationFirst,Object,left,,,103,98,,
Face,Left,nonTarget,nonTargetFace18Left.png,short,presurprise,Face,OrientationFirst,Object,left,,,103,36,,
Face,Right,nonTarget,nonTargetFace2Right.png,short,presurprise,Face,OrientationFirst,Object,left,,,103,38,,
Face,Center,Target,TargetFace1Center.png,short,presurprise,Face,OrientationFirst,Object,left,,,103,109,,
Face,Left,nonTarget,nonTargetFace10Left.png,long,presurprise,Face,OrientationFirst,Object,left,,,103,28,,
Face,Left,nonTarget,nonTargetFace16Left.png,long,presurprise,Face,OrientationFirst,Object,left,,,103,34,,
Face,Center,nonTarget,nonTargetFace12Center.png,long,presurprise,Face,OrientationFirst,Object,left,,,103,12,,
Object,Left,nonTarget,nonTargetObject15Left.png,long,presurprise,Face,OrientationFirst,Object,left,,,103,87,,
Object,Center,nonTarget,nonTargetObject10Center.png,short,surprise,Face,OrientationFirst,Object,left,nonTargetObject10Center.png,nonTargetObject10Right.png,103,100,100.0,64.0
Object,Center,nonTarget,nonTargetObject12Center.png,long,postsurprise,Face,OrientationFirst,Object,left,nonTargetObject12Center.png,nonTargetObject12Right.png,103,66,66.0,102.0
Face,Center,nonTarget,nonTargetFace17Center.png,short,postsurprise,Face,OrientationFirst,Object,left,nonTargetFace17Center.png,nonTargetFace17Right.png,103,17,17.0,53.0
Object,Center,nonTarget,nonTargetObject2Center.png,long,postsurprise,Face,OrientationFirst,Object,left,nonTargetObject2Center.png,nonTargetObject2Right.png,103,56,56.0,92.0
Face,Center,nonTarget,nonTargetFace11Center.png,long,postsurprise,Face,OrientationFirst,Object,left,nonTargetFace11Center.png,nonTargetFace11Right.png,103,11,11.0,47.0
Object,Left,nonTarget,nonTargetObject6Left.png,long,presurprise,Face,OrientationFirst,Object,left,,,104,78,,
Object,Center,nonTarget,nonTargetObject13Center.png,long,presurprise,Face,OrientationFirst,Object,left,,,104,67,,
Object,Right,nonTarget,nonTargetObject2Right.png,long,presurprise,Face,OrientationFirst,Object,left,,,104,92,,
Object,Center,nonTarget,nonTargetObject16Center.png,short,presurprise,Face,OrientationFirst,Object,left,,,104,70,,
Face,Right,Target,TargetFace2Right.png,long,presurprise,Face,OrientationFirst,Object,left,,,104,114,,
Object,Left,nonTarget,nonTargetObject11Left.png,short,presurprise,Face,OrientationFirst,Object,left,,,104,83,,
Object,Left,nonTarget,nonTargetObject3Left.png,long,presurprise,Face,OrientationFirst,Object,left,,,104,75,,
Face,Right,nonTarget,nonTargetFace16Right.png,long,presurprise,Face,OrientationFirst,Object,left,,,104,52,,
Object,Right,nonTarget,nonTargetObject1Right.png,short,presurprise,Face,OrientationFirst,Object,left,,,104,91,,
Object,Center,nonTarget,nonTargetObject17Center.png,long,presurprise,Face,OrientationFirst,Object,left,,,104,71,,
Face,Left,nonTarget,nonTargetFace13Left.png,long,presurprise,Face,OrientationFirst,Object,left,,,104,31,,
Face,Center,nonTarget,nonTargetFace4Center.png,short,presurprise,Face,OrientationFirst,Object,left,,,104,4,,
Face,Center,nonTarget,nonTargetFace15Center.png,short,presurprise,Face,OrientationFirst,Object,left,,,104,15,,
Face,Center,nonTarget,nonTargetFace14Center.png,long,presurprise,Face,OrientationFirst,Object,left,,,104,14,,
Object,Left,nonTarget,nonTargetObject15Left.png,long,presurprise,Face,OrientationFirst,Object,left,,,104,87,,
Object,Center,nonTarget,nonTargetObject10Center.png,short,presurprise,Face,OrientationFirst,Object,left,,,104,64,,
Face,Left,nonTarget,nonTargetFace9Left.png,long,presurprise,Face,OrientationFirst,Object,left,,,104,27,,
Face,Center,Target,TargetFace2Center.png,short,presurprise,Face,OrientationFirst,Object,left,,,104,110,,
Object,Left,nonTarget,nonTargetObject4Left.png,short,presurprise,Face,OrientationFirst,Object,left,,,104,76,,
Face,Right,nonTarget,nonTargetFace1Right.png,short,presurprise,Face,OrientationFirst,Object,left,,,104,37,,
Face,Right,nonTarget,nonTargetFace7Right.png,long,presurprise,Face,OrientationFirst,Object,left,,,104,43,,
Face,Center,nonTarget,nonTargetFace6Center.png,long,presurprise,Face,OrientationFirst,Object,left,,,104,6,,
Object,Right,nonTarget,nonTargetObject9Right.png,long,presurprise,Face,OrientationFirst,Object,left,,,104,99,,
Face,Left,nonTarget,nonTargetFace5Left.png,short,presurprise,Face,OrientationFirst,Object,left,,,104,23,,
Object,Right,nonTarget,nonTargetObject12Right.png,short,presurprise,Face,OrientationFirst,Object,left,,,104,102,,
Face,Left,nonTarget,nonTargetFace11Left.png,long,presurprise,Face,OrientationFirst,Object,left,,,104,29,,
Object,Left,nonTarget,nonTargetObject18Left.png,short,presurprise,Face,OrientationFirst,Object,left,,,104,90,,
Face,Left,nonTarget,nonTargetFace18Left.png,short,presurprise,Face,OrientationFirst,Object,left,,,104,36,,
Face,Center,nonTarget,nonTargetFace3Center.png,short,presurprise,Face,OrientationFirst,Object,left,,,104,3,,
Face,Right,nonTarget,nonTargetFace10Right.png,short,presurprise,Face,OrientationFirst,Object,left,,,104,46,,
Object,Right,nonTarget,nonTargetObject5Right.png,short,presurprise,Face,OrientationFirst,Object,left,,,104,95,,
Object,Center,nonTarget,nonTargetObject7Center.png,short,presurprise,Face,OrientationFirst,Object,left,,,104,61,,
Face,Center,Target,TargetFace1Center.png,short,presurprise,Face,OrientationFirst,Object,left,,,104,109,,
Object,Center,nonTarget,nonTargetObject8Center.png,long,presurprise,Face,OrientationFirst,Object,left,,,104,62,,
Face,Right,nonTarget,nonTargetFace2Right.png,long,presurprise,Face,OrientationFirst,Object,left,,,104,38,,
Face,Right,nonTarget,nonTargetFace8Right.png,short,presurprise,Face,OrientationFirst,Object,left,,,104,44,,
Face,Left,Target,TargetFace1Left.png,long,presurprise,Face,OrientationFirst,Object,left,,,104,111,,
Object,Right,nonTarget,nonTargetObject14Right.png,long,presurprise,Face,OrientationFirst,Object,left,,,104,104,,
Face,Left,nonTarget,nonTargetFace12Left.png,short,presurprise,Face,OrientationFirst,Object,left,,,104,30,,
Face,Left,Target,TargetFace2Left.png,long,presurprise,Face,OrientationFirst,Object,left,,,104,112,,
Face,Center,nonTarget,nonTargetFace17Center.png,long,presurprise,Face,OrientationFirst,Object,left,,,104,17,,
Face,Right,Target,TargetFace1Right.png,short,presurprise,Face,OrientationFirst,Object,left,,,104,113,,
Object,Left,nonTarget,nonTargetObject18Left.png,short,surprise,Face,OrientationFirst,Object,left,nonTargetObject18Left.png,nonTargetObject18Center.png,104,108,108.0,72.0
Object,Right,nonTarget,nonTargetObject9Right.png,long,postsurprise,Face,OrientationFirst,Object,left,nonTargetObject9Right.png,nonTargetObject9Center.png,104,99,99.0,63.0
Face,Left,nonTarget,nonTargetFace2Left.png,long,postsurprise,Face,OrientationFirst,Object,left,nonTargetFace2Left.png,nonTargetFace2Right.png,104,20,20.0,38.0
Object,Right,nonTarget,nonTargetObject3Right.png,short,postsurprise,Face,OrientationFirst,Object,left,nonTargetObject3Center.png,nonTargetObject3Right.png,104,93,57.0,93.0
Face,Right,nonTarget,nonTargetFace1Right.png,short,postsurprise,Face,OrientationFirst,Object,left,nonTargetFace1Right.png,nonTargetFace1Center.png,104,37,37.0,1.0
Face,Left,nonTarget,nonTargetFace12Left.png,short,presurprise,Face,OrientationFirst,Object,right,,,105,30,,
Face,Left,Target,TargetFace1Left.png,long,presurprise,Face,OrientationFirst,Object,right,,,105,111,,
Object,Right,nonTarget,nonTargetObject8Right.png,short,presurprise,Face,OrientationFirst,Object,right,,,105,98,,
Face,Right,Target,TargetFace2Right.png,long,presurprise,Face,OrientationFirst,Object,right,,,105,114,,
Object,Center,nonTarget,nonTargetObject12Center.png,short,presurprise,Face,OrientationFirst,Object,right,,,105,66,,
Face,Center,nonTarget,nonTargetFace8Center.png,long,presurprise,Face,OrientationFirst,Object,right,,,105,8,,
Face,Center,nonTarget,nonTargetFace7Center.png,long,presurprise,Face,OrientationFirst,Object,right,,,105,7,,
Object,Left,nonTarget,nonTargetObject1Left.png,short,presurprise,Face,OrientationFirst,Object,right,,,105,73,,
Face,Left,nonTarget,nonTargetFace6Left.png,short,presurprise,Face,OrientationFirst,Object,right,,,105,24,,
Face,Center,nonTarget,nonTargetFace10Center.png,long,presurprise,Face,OrientationFirst,Object,right,,,105,10,,
Face,Left,nonTarget,nonTargetFace2Left.png,long,presurprise,Face,OrientationFirst,Object,right,,,105,20,,
Object,Center,nonTarget,nonTargetObject15Center.png,long,presurprise,Face,OrientationFirst,Object,right,,,105,69,,
Object,Right,nonTarget,nonTargetObject13Right.png,long,presurprise,Face,OrientationFirst,Object,right,,,105,103,,
Face,Center,Target,TargetFace2Center.png,short,presurprise,Face,OrientationFirst,Object,right,,,105,110,,
Object,Left,nonTarget,nonTargetObject6Left.png,long,presurprise,Face,OrientationFirst,Object,right,,,105,78,,
Object,Left,nonTarget,nonTargetObject16Left.png,short,presurprise,Face,OrientationFirst,Object,right,,,105,88,,
Object,Center,nonTarget,nonTargetObject14Center.png,short,presurprise,Face,OrientationFirst,Object,right,,,105,68,,
Face,Right,nonTarget,nonTargetFace14Right.png,long,presurprise,Face,OrientationFirst,Object,right,,,105,50,,
Object,Right,nonTarget,nonTargetObject17Right.png,long,presurprise,Face,OrientationFirst,Object,right,,,105,107,,
Face,Right,nonTarget,nonTargetFace16Right.png,long,presurprise,Face,OrientationFirst,Object,right,,,105,52,,
Face,Left,nonTarget,nonTargetFace18Left.png,long,presurprise,Face,OrientationFirst,Object,right,,,105,36,,
Face,Right,nonTarget,nonTargetFace4Right.png,short,presurprise,Face,OrientationFirst,Object,right,,,105,40,,
Object,Center,nonTarget,nonTargetObject5Center.png,long,presurprise,Face,OrientationFirst,Object,right,,,105,59,,
Face,Center,Target,TargetFace1Center.png,long,presurprise,Face,OrientationFirst,Object,right,,,105,109,,
Object,Left,nonTarget,nonTargetObject11Left.png,long,presurprise,Face,OrientationFirst,Object,right,,,105,83,,
Face,Right,nonTarget,nonTargetFace5Right.png,short,presurprise,Face,OrientationFirst,Object,right,,,105,41,,
Face,Left,nonTarget,nonTargetFace1Left.png,long,presurprise,Face,OrientationFirst,Object,right,,,105,19,,
Face,Center,nonTarget,nonTargetFace9Center.png,short,presurprise,Face,OrientationFirst,Object,right,,,105,9,,
Face,Right,Target,TargetFace1Right.png,short,presurprise,Face,OrientationFirst,Object,right,,,105,113,,
Object,Left,nonTarget,nonTargetObject4Left.png,long,presurprise,Face,OrientationFirst,Object,right,,,105,76,,
Object,Right,nonTarget,nonTargetObject9Right.png,long,presurprise,Face,OrientationFirst,Object,right,,,105,99,,
Face,Right,nonTarget,nonTargetFace17Right.png,long,presurprise,Face,OrientationFirst,Object,right,,,105,53,,
Object,Right,nonTarget,nonTargetObject2Right.png,short,presurprise,Face,OrientationFirst,Object,right,,,105,92,,
Object,Center,nonTarget,nonTargetObject3Center.png,short,presurprise,Face,OrientationFirst,Object,right,,,105,57,,
Object,Center,nonTarget,nonTargetObject18Center.png,long,presurprise,Face,OrientationFirst,Object,right,,,105,72,,
Object,Right,nonTarget,nonTargetObject10Right.png,short,presurprise,Face,OrientationFirst,Object,right,,,105,100,,
Face,Center,nonTarget,nonTargetFace11Center.png,short,presurprise,Face,OrientationFirst,Object,right,,,105,11,,
Object,Left,nonTarget,nonTargetObject7Left.png,short,presurprise,Face,OrientationFirst,Object,right,,,105,79,,
Face,Left,nonTarget,nonTargetFace3Left.png,short,presurprise,Face,OrientationFirst,Object,right,,,105,21,,
Face,Left,Target,TargetFace2Left.png,short,presurprise,Face,OrientationFirst,Object,right,,,105,112,,
Face,Right,nonTarget,nonTargetFace15Right.png,short,presurprise,Face,OrientationFirst,Object,right,,,105,51,,
Face,Center,nonTarget,nonTargetFace13Center.png,short,presurprise,Face,OrientationFirst,Object,right,,,105,13,,
Object,Left,nonTarget,nonTargetObject14Left.png,short,surprise,Face,OrientationFirst,Object,right,nonTargetObject14Right.png,nonTargetObject14Left.png,105,104,68.0,104.0
Object,Left,nonTarget,nonTargetObject18Left.png,short,postsurprise,Face,OrientationFirst,Object,right,nonTargetObject18Right.png,nonTargetObject18Left.png,105,90,108.0,90.0
Face,Center,nonTarget,nonTargetFace5Center.png,long,postsurprise,Face,OrientationFirst,Object,right,nonTargetFace5Center.png,nonTargetFace5Left.png,105,5,5.0,23.0
Object,Left,nonTarget,nonTargetObject11Left.png,long,postsurprise,Face,OrientationFirst,Object,right,nonTargetObject11Right.png,nonTargetObject11Left.png,105,83,101.0,83.0
Face,Right,nonTarget,nonTargetFace10Right.png,short,postsurprise,Face,OrientationFirst,Object,right,nonTargetFace10Right.png,nonTargetFace10Center.png,105,46,46.0,10.0
Object,Left,nonTarget,nonTargetObject6Left.png,long,presurprise,Face,OrientationFirst,Object,right,,,106,78,,
Face,Center,nonTarget,nonTargetFace5Center.png,short,presurprise,Face,OrientationFirst,Object,right,,,106,5,,
Face,Right,nonTarget,nonTargetFace4Right.png,long,presurprise,Face,OrientationFirst,Object,right,,,106,40,,
Face,Left,Target,TargetFace1Left.png,long,presurprise,Face,OrientationFirst,Object,right,,,106,111,,
Object,Center,nonTarget,nonTargetObject3Center.png,short,presurprise,Face,OrientationFirst,Object,right,,,106,57,,
Face,Right,nonTarget,nonTargetFace9Right.png,long,presurprise,Face,OrientationFirst,Object,right,,,106,45,,
Face,Center,nonTarget,nonTargetFace11Center.png,short,presurprise,Face,OrientationFirst,Object,right,,,106,11,,
Object,Left,nonTarget,nonTargetObject1Left.png,short,presurprise,Face,OrientationFirst,Object,right,,,106,73,,
Face,Left,nonTarget,nonTargetFace7Left.png,short,presurprise,Face,OrientationFirst,Object,right,,,106,25,,
Face,Right,nonTarget,nonTargetFace8Right.png,long,presurprise,Face,OrientationFirst,Object,right,,,106,44,,
Face,Center,nonTarget,nonTargetFace17Center.png,long,presurprise,Face,OrientationFirst,Object,right,,,106,17,,
Object,Left,nonTarget,nonTargetObject13Left.png,short,presurprise,Face,OrientationFirst,Object,right,,,106,85,,
Object,Right,nonTarget,nonTargetObject12Right.png,short,presurprise,Face,OrientationFirst,Object,right,,,106,102,,
Object,Right,nonTarget,nonTargetObject7Right.png,long,presurprise,Face,OrientationFirst,Object,right,,,106,97,,
Face,Right,nonTarget,nonTargetFace3Right.png,short,presurprise,Face,OrientationFirst,Object,right,,,106,39,,
Object,Right,nonTarget,nonTargetObject4Right.png,long,presurprise,Face,OrientationFirst,Object,right,,,106,94,,
Face,Left,nonTarget,nonTargetFace14Left.png,short,presurprise,Face,OrientationFirst,Object,right,,,106,32,,
Object,Center,nonTarget,nonTargetObject18Center.png,long,presurprise,Face,OrientationFirst,Object,right,,,106,72,,
Face,Right,Target,TargetFace2Right.png,short,presurprise,Face,OrientationFirst,Object,right,,,106,114,,
Face,Left,nonTarget,nonTargetFace18Left.png,long,presurprise,Face,OrientationFirst,Object,right,,,106,36,,
Face,Left,Target,TargetFace2Left.png,short,presurprise,Face,OrientationFirst,Object,right,,,106,112,,
Face,Center,Target,TargetFace2Center.png,long,presurprise,Face,OrientationFirst,Object,right,,,106,110,,
Face,Left,nonTarget,nonTargetFace16Left.png,long,presurprise,Face,OrientationFirst,Object,right,,,106,34,,
Object,Center,nonTarget,nonTargetObject14Center.png,short,presurprise,Face,OrientationFirst,Object,right,,,106,68,,
Object,Left,nonTarget,nonTargetObject17Left.png,short,presurprise,Face,OrientationFirst,Object,right,,,106,89,,
Face,Center,nonTarget,nonTargetFace6Center.png,long,presurprise,Face,OrientationFirst,Object,right,,,106,6,,
Object,Left,nonTarget,nonTargetObject10Left.png,long,presurprise,Face,OrientationFirst,Object,right,,,106,82,,
Face,Right,Target,TargetFace1Right.png,long,presurprise,Face,OrientationFirst,Object,right,,,106,113,,
Object,Center,nonTarget,nonTargetObject11Center.png,long,presurprise,Face,OrientationFirst,Object,right,,,106,65,,
Face,Left,nonTarget,nonTargetFace1Left.png,short,presurprise,Face,OrientationFirst,Object,right,,,106,19,,
Face,Right,nonTarget,nonTargetFace15Right.png,short,presurprise,Face,OrientationFirst,Object,right,,,106,51,,
