targetCate,category,duration,orientation,task,stimulusFile,subjectID,stimIndex
Face,Face,short,Center,nonTarget,nonTargetFace17Center-Practice.png,97,17
Face,Face,short,Left,nonTarget,nonTargetFace8Left-Practice.png,97,26
Face,Face,short,Right,Target,targetFace2Right-Practice.png,97,114
Face,Object,long,Left,nonTarget,nonTargetObject9Left-Practice.png,97,81
Face,Face,short,Right,nonTarget,nonTargetFace8Right-Practice.png,97,44
Face,Face,short,Center,nonTarget,nonTargetFace13Center-Practice.png,97,13
Face,Object,short,Right,nonTarget,nonTargetObject14Right-Practice.png,97,104
Face,Face,long,Right,nonTarget,nonTargetFace9Right-Practice.png,97,45
Face,Object,long,Left,nonTarget,nonTargetObject16Left-Practice.png,98,88
Face,Object,short,Center,nonTarget,nonTargetObject17Center-Practice.png,98,71
Face,Object,short,Center,nonTarget,nonTargetObject1Center-Practice.png,98,55
Face,Face,long,Left,nonTarget,nonTargetFace5Left-Practice.png,98,23
Face,Face,short,Left,Target,targetFace1Left-Practice.png,98,111
Face,Face,long,Center,nonTarget,nonTargetFace15Center-Practice.png,98,15
Face,Face,long,Center,nonTarget,nonTargetFace4Center-Practice.png,98,4
Face,Face,short,Left,nonTarget,nonTargetFace10Left-Practice.png,98,28
Face,Face,short,Center,nonTarget,nonTargetFace11Center-Practice.png,98,11
Face,Face,long,Right,Target,targetFace2Right-Practice.png,98,114
Face,Object,short,Left,nonTarget,nonTargetObject7Left-Practice.png,98,79
Face,Object,long,Right,nonTarget,nonTargetObject14Right-Practice.png,98,104
Face,Face,short,Left,nonTarget,nonTargetFace7Left-Practice.png,98,25
Face,Object,long,Right,nonTarget,nonTargetObject5Right-Practice.png,98,95
Face,Face,short,Left,nonTarget,nonTargetFace11Left-Practice.png,99,29
Face,Object,long,Left,nonTarget,nonTargetObject12Left-Practice.png,99,84
Face,Face,long,Left,nonTarget,nonTargetFace16Left-Practice.png,99,34
Face,Object,long,Center,nonTarget,nonTargetObject9Center-Practice.png,99,63
Face,Face,long,Center,nonTarget,nonTargetFace10Center-Practice.png,99,10
Face,Object,long,Left,nonTarget,nonTargetObject5Left-Practice.png,99,77
Face,Face,long,Right,nonTarget,nonTargetFace16Right-Practice.png,99,52
Face,Object,long,Right,nonTarget,nonTargetObject15Right-Practice.png,99,105
Face,Face,long,Left,Target,targetFace2Left-Practice.png,99,112
Face,Face,short,Left,nonTarget,nonTargetFace13Left-Practice.png,99,31
Face,Object,short,Right,nonTarget,nonTargetObject4Right-Practice.png,99,94
Face,Object,short,Left,nonTarget,nonTargetObject8Left-Practice.png,99,80
Face,Face,long,Left,nonTarget,nonTargetFace14Left-Practice.png,99,32
Face,Face,long,Center,Target,targetFace1Center-Practice.png,99,109
Face,Object,short,Right,nonTarget,nonTargetObject4Right-Practice.png,100,94
Face,Face,short,Left,nonTarget,nonTargetFace18Left-Practice.png,100,36
Face,Object,long,Left,nonTarget,nonTargetObject13Left-Practice.png,100,85
Face,Object,long,Center,nonTarget,nonTargetObject7Center-Practice.png,100,61
Face,Object,short,Left,nonTarget,nonTargetObject4Left-Practice.png,100,76
Face,Face,short,Center,nonTarget,nonTargetFace15Center-Practice.png,100,15
Face,Face,short,Center,nonTarget,nonTargetFace17Center-Practice.png,100,17
Face,Face,short,Right,nonTarget,nonTargetFace16Right-Practice.png,100,52
Face,Face,short,Right,Target,targetFace2Right-Practice.png,100,114
Face,Object,short,Center,nonTarget,nonTargetObject4Center-Practice.png,100,58
Face,Object,long,Left,nonTarget,nonTargetObject16Left-Practice.png,100,88
Face,Face,short,Center,nonTarget,nonTargetFace5Center-Practice.png,100,5
Face,Face,short,Left,nonTarget,nonTargetFace3Left-Practice.png,100,21
Face,Face,short,Center,Target,targetFace1Center-Practice.png,100,109
Face,Object,long,Left,nonTarget,nonTargetObject10Left-Practice.png,101,82
Face,Face,long,Right,nonTarget,nonTargetFace18Right-Practice.png,101,54
Face,Face,long,Right,Target,targetFace1Right-Practice.png,101,113
Face,Face,long,Right,nonTarget,nonTargetFace2Right-Practice.png,101,38
Face,Face,long,Center,nonTarget,nonTargetFace2Center-Practice.png,101,2
Face,Face,long,Left,nonTarget,nonTargetFace17Left-Practice.png,101,35
Face,Object,short,Right,nonTarget,nonTargetObject16Right-Practice.png,101,106
Face,Object,short,Left,nonTarget,nonTargetObject8Left-Practice.png,101,80
Face,Object,short,Left,nonTarget,nonTargetObject12Left-Practice.png,101,84
Face,Face,short,Right,nonTarget,nonTargetFace1Right-Practice.png,101,37
Face,Object,long,Left,nonTarget,nonTargetObject4Left-Practice.png,101,76
Face,Face,long,Left,nonTarget,nonTargetFace6Left-Practice.png,101,24
Face,Face,long,Right,Target,targetFace2Right-Practice.png,101,114
Face,Object,long,Left,nonTarget,nonTargetObject2Left-Practice.png,101,74
Face,Object,long,Right,nonTarget,nonTargetObject1Right-Practice.png,102,91
Face,Face,long,Right,nonTarget,nonTargetFace1Right-Practice.png,102,37
Face,Object,long,Center,nonTarget,nonTargetObject9Center-Practice.png,102,63
Face,Object,short,Right,nonTarget,nonTargetObject16Right-Practice.png,102,106
Face,Face,short,Center,nonTarget,nonTargetFace14Center-Practice.png,102,14
Face,Face,long,Center,Target,targetFace1Center-Practice.png,102,109
Face,Face,long,Left,nonTarget,nonTargetFace6Left-Practice.png,102,24
Face,Face,short,Left,nonTarget,nonTargetFace16Left-Practice.png,102,34
Face,Object,long,Left,nonTarget,nonTargetObject12Left-Practice.png,102,84
Face,Face,short,Left,nonTarget,nonTargetFace17Left-Practice.png,102,35
Face,Face,short,Right,nonTarget,nonTargetFace4Right-Practice.png,102,40
Face,Object,short,Right,nonTarget,nonTargetObject9Right-Practice.png,102,99
Face,Object,long,Center,nonTarget,nonTargetObject5Center-Practice.png,102,59
Face,Face,long,Right,Target,targetFace2Right-Practice.png,102,114
Face,Face,long,Left,nonTarget,nonTargetFace6Left-Practice.png,103,24
Face,Face,long,Center,nonTarget,nonTargetFace5Center-Practice.png,103,5
Face,Object,long,Right,nonTarget,nonTargetObject7Right-Practice.png,103,97
Face,Face,short,Center,Target,targetFace1Center-Practice.png,103,109
Face,Face,short,Right,Target,targetFace2Right-Practice.png,103,114
Face,Face,long,Center,nonTarget,nonTargetFace13Center-Practice.png,103,13
Face,Object,long,Right,nonTarget,nonTargetObject18Right-Practice.png,103,108
Face,Face,short,Center,nonTarget,nonTargetFace14Center-Practice.png,103,14
Face,Object,short,Center,nonTarget,nonTargetObject16Center-Practice.png,103,70
Face,Object,long,Right,nonTarget,nonTargetObject11Right-Practice.png,103,101
Face,Face,long,Right,nonTarget,nonTargetFace17Right-Practice.png,103,53
Face,Object,short,Center,nonTarget,nonTargetObject4Center-Practice.png,103,58
Face,Object,long,Left,nonTarget,nonTargetObject7Left-Practice.png,103,79
Face,Face,short,Center,nonTarget,nonTargetFace7Center-Practice.png,103,7
Face,Object,short,Center,nonTarget,nonTargetObject2Center-Practice.png,104,56
Face,Object,short,Right,nonTarget,nonTargetObject10Right-Practice.png,104,100
Face,Object,short,Center,nonTarget,nonTargetObject9Center-Practice.png,104,63
Face,Object,long,Right,nonTarget,nonTargetObject15Right-Practice.png,104,105
Face,Object,long,Center,nonTarget,nonTargetObject7Center-Practice.png,104,61
Face,Face,short,Center,nonTarget,nonTargetFace9Center-Practice.png,104,9
Face,Face,short,Left,nonTarget,nonTargetFace2Left-Practice.png,104,20
Face,Face,short,Left,Target,targetFace2Left-Practice.png,104,112
Face,Face,long,Right,nonTarget,nonTargetFace11Right-Practice.png,104,47
Face,Object,long,Center,nonTarget,nonTargetObject15Center-Practice.png,104,69
Face,Face,short,Left,nonTarget,nonTargetFace9Left-Practice.png,104,27
Face,Face,short,Right,Target,targetFace1Right-Practice.png,104,113
Face,Face,long,Right,nonTarget,nonTargetFace8Right-Practice.png,104,44
Face,Face,long,Center,nonTarget,nonTargetFace11Center-Practice.png,104,11
Face,Object,short,Right,nonTarget,nonTargetObject12Right-Practice.png,105,102
Face,Object,long,Right,nonTarget,nonTargetObject4Right-Practice.png,105,94
Face,Face,short,Left,nonTarget,nonTargetFace9Left-Practice.png,105,27
Face,Object,long,Center,nonTarget,nonTargetObject9Center-Practice.png,105,63
Face,Object,long,Right,nonTarget,nonTargetObject9Right-Practice.png,105,99
Face,Object,short,Center,nonTarget,nonTargetObject7Center-Practice.png,105,61
Face,Face,short,Right,nonTarget,nonTargetFace17Right-Practice.png,105,53
Face,Face,long,Right,nonTarget,nonTargetFace4Right-Practice.png,105,40
Face,Face,short,Left,nonTarget,nonTargetFace13Left-Practice.png,105,31
Face,Face,short,Center,nonTarget,nonTargetFace11Center-Practice.png,105,11
Face,Object,long,Left,nonTarget,nonTargetObject16Left-Practice.png,105,88
Face,Face,short,Right,Target,targetFace2Right-Practice.png,105,114
Face,Face,long,Center,nonTarget,nonTargetFace14Center-Practice.png,105,14
Face,Face,short,Center,Target,targetFace1Center-Practice.png,105,109
Face,Face,short,Right,nonTarget,nonTargetFace13Right-Practice.png,106,49
Face,Face,short,Center,Target,targetFace1Center-Practice.png,106,109
Face,Object,long,Left,nonTarget,nonTargetObject17Left-Practice.png,106,89
Face,Object,short,Right,nonTarget,nonTargetObject17Right-Practice.png,106,107
Face,Object,short,Center,nonTarget,nonTargetObject8Center-Practice.png,106,62
Face,Face,short,Center,nonTarget,nonTargetFace18Center-Practice.png,106,18
Face,Face,short,Center,Target,targetFace2Center-Practice.png,106,110
Face,Object,short,Center,nonTarget,nonTargetObject7Center-Practice.png,106,61
Face,Face,short,Right,nonTarget,nonTargetFace12Right-Practice.png,106,48
Face,Face,long,Left,nonTarget,nonTargetFace14Left-Practice.png,106,32
Face,Object,long,Left,nonTarget,nonTargetObject9Left-Practice.png,106,81
Face,Face,short,Center,nonTarget,nonTargetFace3Center-Practice.png,106,3
Face,Face,short,Center,nonTarget,nonTargetFace10Center-Practice.png,106,10
Face,Object,long,Left,nonTarget,nonTargetObject10Left-Practice.png,106,82
Face,Object,short,Left,nonTarget,nonTargetObject15Left-Practice.png,107,87
Face,Object,long,Left,nonTarget,nonTargetObject1Left-Practice.png,107,73
Face,Face,short,Center,Target,targetFace1Center-Practice.png,107,109
Face,Face,long,Left,nonTarget,nonTargetFace3Left-Practice.png,107,21
Face,Object,long,Left,nonTarget,nonTargetObject9Left-Practice.png,107,81
Face,Face,short,Right,Target,targetFace2Right-Practice.png,107,114
Face,Face,short,Center,nonTarget,nonTargetFace10Center-Practice.png,107,10
Face,Face,long,Center,nonTarget,nonTargetFace5Center-Practice.png,107,5
Face,Object,short,Center,nonTarget,nonTargetObject1Center-Practice.png,107,55
Face,Object,short,Center,nonTarget,nonTargetObject10Center-Practice.png,107,64
Face,Face,short,Center,nonTarget,nonTargetFace18Center-Practice.png,107,18
Face,Object,long,Center,nonTarget,nonTargetObject13Center-Practice.png,107,67
Face,Face,short,Center,nonTarget,nonTargetFace11Center-Practice.png,107,11
Face,Face,short,Right,nonTarget,nonTargetFace15Right-Practice.png,107,51
Face,Face,long,Center,nonTarget,nonTargetFace16Center-Practice.png,108,16
Face,Object,short,Left,nonTarget,nonTargetObject4Left-Practice.png,108,76
Face,Face,short,Right,nonTarget,nonTargetFace1Right-Practice.png,108,37
Face,Face,short,Right,nonTarget,nonTargetFace12Right-Practice.png,108,48
Face,Object,short,Right,nonTarget,nonTargetObject1Right-Practice.png,108,91
Face,Object,short,Left,nonTarget,nonTargetObject13Left-Practice.png,108,85
Face,Face,short,Left,Target,targetFace2Left-Practice.png,108,112
Face,Face,long,Right,nonTarget,nonTargetFace17Right-Practice.png,108,53
Face,Object,long,Center,nonTarget,nonTargetObject13Center-Practice.png,108,67
Face,Face,long,Center,Target,targetFace1Center-Practice.png,108,109
Face,Face,short,Right,nonTarget,nonTargetFace3Right-Practice.png,108,39
Face,Object,long,Left,nonTarget,nonTargetObject17Left-Practice.png,108,89
Face,Object,long,Right,nonTarget,nonTargetObject16Right-Practice.png,108,106
Face,Face,long,Right,nonTarget,nonTargetFace7Right-Practice.png,108,43
Face,Object,long,Right,nonTarget,nonTargetObject8Right-Practice.png,109,98
Face,Object,long,Left,nonTarget,nonTargetObject17Left-Practice.png,109,89
Face,Object,short,Right,nonTarget,nonTargetObject14Right-Practice.png,109,104
Face,Face,long,Center,nonTarget,nonTargetFace11Center-Practice.png,109,11
Face,Object,long,Left,nonTarget,nonTargetObject1Left-Practice.png,109,73
Face,Face,short,Center,Target,targetFace2Center-Practice.png,109,110
Face,Object,short,Center,nonTarget,nonTargetObject6Center-Practice.png,109,60
Face,Face,short,Right,nonTarget,nonTargetFace7Right-Practice.png,109,43
Face,Face,short,Right,nonTarget,nonTargetFace17Right-Practice.png,109,53
Face,Object,long,Right,nonTarget,nonTargetObject4Right-Practice.png,109,94
Face,Face,short,Right,Target,targetFace1Right-Practice.png,109,113
Face,Face,short,Center,nonTarget,nonTargetFace6Center-Practice.png,109,6
Face,Face,long,Left,nonTarget,nonTargetFace9Left-Practice.png,109,27
Face,Face,short,Center,nonTarget,nonTargetFace2Center-Practice.png,109,2
Face,Object,long,Left,nonTarget,nonTargetObject17Left-Practice.png,110,89
Face,Object,short,Left,nonTarget,nonTargetObject10Left-Practice.png,110,82
Face,Face,long,Right,nonTarget,nonTargetFace10Right-Practice.png,110,46
Face,Face,short,Center,Target,targetFace2Center-Practice.png,110,110
Face,Object,long,Left,nonTarget,nonTargetObject18Left-Practice.png,110,90
Face,Object,long,Left,nonTarget,nonTargetObject9Left-Practice.png,110,81
Face,Face,long,Left,nonTarget,nonTargetFace17Left-Practice.png,110,35
Face,Face,short,Right,nonTarget,nonTargetFace2Right-Practice.png,110,38
Face,Face,short,Right,Target,targetFace1Right-Practice.png,110,113
Face,Face,short,Right,nonTarget,nonTargetFace15Right-Practice.png,110,51
Face,Face,long,Center,nonTarget,nonTargetFace2Center-Practice.png,110,2
Face,Object,short,Right,nonTarget,nonTargetObject2Right-Practice.png,110,92
Face,Object,long,Center,nonTarget,nonTargetObject8Center-Practice.png,110,62
Face,Face,long,Right,nonTarget,nonTargetFace18Right-Practice.png,110,54
Face,Object,long,Right,nonTarget,nonTargetObject8Right-Practice.png,111,98
Face,Face,long,Center,nonTarget,nonTargetFace8Center-Practice.png,111,8
Face,Object,long,Right,nonTarget,nonTargetObject13Right-Practice.png,111,103
Face,Object,short,Right,nonTarget,nonTargetObject7Right-Practice.png,111,97
Face,Face,short,Center,nonTarget,nonTargetFace3Center-Practice.png,111,3
Face,Face,short,Right,nonTarget,nonTargetFace14Right-Practice.png,111,50
Face,Face,long,Center,nonTarget,nonTargetFace2Center-Practice.png,111,2
Face,Face,long,Left,nonTarget,nonTargetFace3Left-Practice.png,111,21
Face,Object,short,Left,nonTarget,nonTargetObject6Left-Practice.png,111,78
Face,Object,short,Left,nonTarget,nonTargetObject7Left-Practice.png,111,79
Face,Face,short,Left,Target,targetFace2Left-Practice.png,111,112
Face,Face,short,Center,nonTarget,nonTargetFace6Center-Practice.png,111,6
Face,Object,short,Left,nonTarget,nonTargetObject12Left-Practice.png,111,84
Face,Face,short,Center,Target,targetFace1Center-Practice.png,111,109
Face,Object,long,Left,nonTarget,nonTargetObject6Left-Practice.png,112,78
Face,Face,long,Right,Target,targetFace1Right-Practice.png,112,113
Face,Face,short,Left,nonTarget,nonTargetFace6Left-Practice.png,112,24
Face,Face,long,Left,Target,targetFace2Left-Practice.png,112,112
Face,Face,short,Right,nonTarget,nonTargetFace3Right-Practice.png,112,39
Face,Face,short,Right,nonTarget,nonTargetFace14Right-Practice.png,112,50
Face,Object,long,Left,nonTarget,nonTargetObject1Left-Practice.png,112,73
Face,Object,long,Left,nonTarget,nonTargetObject14Left-Practice.png,112,86
Face,Object,long,Center,nonTarget,nonTargetObject18Center-Practice.png,112,72
Face,Object,short,Center,nonTarget,nonTargetObject10Center-Practice.png,112,64
Face,Face,short,Right,nonTarget,nonTargetFace7Right-Practice.png,112,43
Face,Face,short,Center,nonTarget,nonTargetFace16Center-Practice.png,112,16
Face,Object,long,Left,nonTarget,nonTargetObject7Left-Practice.png,112,79
Face,Face,long,Left,nonTarget,nonTargetFace10Left-Practice.png,112,28
Face,Object,long,Right,nonTarget,nonTargetObject13Right-Practice.png,113,103
Face,Face,long,Right,nonTarget,nonTargetFace8Right-Practice.png,113,44
Face,Face,short,Left,nonTarget,nonTargetFace18Left-Practice.png,113,36
Face,Face,long,Right,nonTarget,nonTargetFace17Right-Practice.png,113,53
Face,Face,short,Right,nonTarget,nonTargetFace12Right-Practice.png,113,48
Face,Object,short,Left,nonTarget,nonTargetObject15Left-Practice.png,113,87
Face,Face,short,Right,Target,targetFace2Right-Practice.png,113,114
Face,Face,long,Right,Target,targetFace1Right-Practice.png,113,113
Face,Object,long,Center,nonTarget,nonTargetObject12Center-Practice.png,113,66
Face,Face,long,Right,nonTarget,nonTargetFace9Right-Practice.png,113,45
Face,Object,long,Center,nonTarget,nonTargetObject3Center-Practice.png,113,57
Face,Object,long,Center,nonTarget,nonTargetObject4Center-Practice.png,113,58
Face,Face,short,Left,nonTarget,nonTargetFace12Left-Practice.png,113,30
Face,Object,long,Left,nonTarget,nonTargetObject6Left-Practice.png,113,78
Face,Object,short,Center,nonTarget,nonTargetObject17Center-Practice.png,114,71
Face,Face,short,Left,nonTarget,nonTargetFace15Left-Practice.png,114,33
Face,Face,long,Center,nonTarget,nonTargetFace18Center-Practice.png,114,18
Face,Face,long,Right,nonTarget,nonTargetFace2Right-Practice.png,114,38
Face,Face,short,Left,nonTarget,nonTargetFace2Left-Practice.png,114,20
Face,Face,long,Center,Target,targetFace2Center-Practice.png,114,110
Face,Object,short,Left,nonTarget,nonTargetObject14Left-Practice.png,114,86
Face,Face,short,Center,nonTarget,nonTargetFace16Center-Practice.png,114,16
Face,Object,long,Center,nonTarget,nonTargetObject6Center-Practice.png,114,60
Face,Face,long,Center,Target,targetFace1Center-Practice.png,114,109
Face,Face,long,Center,nonTarget,nonTargetFace6Center-Practice.png,114,6
Face,Object,short,Center,nonTarget,nonTargetObject5Center-Practice.png,114,59
Face,Object,long,Right,nonTarget,nonTargetObject18Right-Practice.png,114,108
Face,Object,long,Left,nonTarget,nonTargetObject1Left-Practice.png,114,73
